ResponseID,Incident_ID,ActionTaken,ResponsibleTeam,ActionDate,Response_Time_Hours,Resolution_Effectiveness,Follow_Up_Required
8749,17711,Password Reset,Third-Party,15-02-2025,96.76,4,TRUE
8750,35153,Legal Notified,IT,,45.59,8,FALSE
8751,24256,Backup Restored,Legal,18-08-2025,110.1,8,FALSE
8752,12396,Forensic Analysis,Legal,17-07-2023,48.9,2,TRUE
8753,24760,Forensic Analysis,Legal,,28.93,2,TRUE
8754,1381,Backup Restored,IT,12-06-2024,12.88,4,TRUE
8755,32515,Backup Restored,Management,13-06-2024,13.31,8,FALSE
8756,49640,Patch Applied,SOC,,68.41,6,FALSE
8757,33951,Patch Applied,SOC,12-08-2024,9.8,8,FALSE
8758,49844,Password Reset,SOC,,115.79,7,FALSE
8759,7030,Account Locked,Legal,03-12-2023,92.05,1,TRUE
8760,15631,Account Locked,Third-Party,01-12-2023,60.94,8,FALSE
8761,38859,Account Locked,Management,,109.93,1,FALSE
8762,17476,Forensic Analysis,Legal,14-04-2025,28.99,10,TRUE
8763,9298,Backup Restored,IT,07-08-2023,63.91,10,FALSE
8764,22227,Legal Notified,Legal,13-07-2025,108.44,1,TRUE
8765,4696,Backup Restored,SOC,12-12-2023,83.47,3,FALSE
8766,4171,Patch Applied,SOC,11-05-2025,59.19,6,FALSE
8767,9401,Forensic Analysis,IT,18-02-2024,107.91,10,TRUE
8768,13333,Backup Restored,IT,07-02-2023,12.93,9,TRUE
8769,30809,Account Locked,Legal,,110.9,8,TRUE
8770,22195,Password Reset,Third-Party,10-01-2025,110.05,9,FALSE
8771,1504,Account Locked,IT,,21.78,10,FALSE
8772,49111,Password Reset,IT,16-01-2023,67.16,6,FALSE
8773,12121,Legal Notified,SOC,08-10-2024,42.91,7,FALSE
8774,44741,Backup Restored,Management,11-08-2025,118.79,7,FALSE
8775,26934,Password Reset,IT,21-07-2024,54.32,6,FALSE
8776,21345,Legal Notified,Legal,22-08-2025,0.96,8,TRUE
8777,17974,Legal Notified,Management,,54.26,2,FALSE
8778,1929,Backup Restored,SOC,24-12-2022,76.09,1,FALSE
8779,20370,Forensic Analysis,Legal,10-09-2023,91.36,10,FALSE
8780,10858,Account Locked,SOC,,62.86,4,FALSE
8781,35933,Account Locked,Third-Party,03-10-2023,42.51,6,FALSE
8782,22226,Forensic Analysis,Third-Party,,113.22,7,FALSE
8783,1088,Backup Restored,IT,14-02-2024,34.57,7,FALSE
8784,6555,Patch Applied,Management,30-10-2023,20.28,3,FALSE
8785,29854,Legal Notified,SOC,,34.57,10,TRUE
8786,29903,Forensic Analysis,IT,08-08-2025,54.88,5,FALSE
8787,39881,Password Reset,Third-Party,,94.59,1,FALSE
8788,18071,Forensic Analysis,Third-Party,29-02-2024,29.78,9,FALSE
8789,18246,Password Reset,IT,02-08-2025,35.29,9,TRUE
8790,10765,Forensic Analysis,Legal,,81.22,7,FALSE
8791,38817,Password Reset,Legal,24-09-2025,45.95,9,FALSE
8792,47540,Account Locked,Management,,113.58,10,TRUE
8793,36251,Password Reset,Third-Party,18-10-2024,50.56,2,FALSE
8794,6330,Legal Notified,Third-Party,15-10-2023,66.15,7,FALSE
8795,34930,Forensic Analysis,IT,30-07-2023,67.48,2,TRUE
8796,20974,Password Reset,IT,14-12-2022,2.38,6,FALSE
8797,47778,Backup Restored,Third-Party,19-07-2024,104.79,6,FALSE
8798,25368,Password Reset,Management,04-05-2025,66.75,5,FALSE
8799,35091,Account Locked,IT,15-02-2024,116.43,6,FALSE
8800,40501,Password Reset,Legal,19-02-2025,101.09,2,FALSE
8801,8089,Legal Notified,Legal,30-04-2025,28.73,5,FALSE
8802,23119,Account Locked,SOC,21-08-2024,20.27,9,FALSE
8803,31718,Forensic Analysis,Third-Party,22-11-2023,9.01,9,FALSE
8804,2851,Patch Applied,Third-Party,,73.95,2,FALSE
8805,29829,Forensic Analysis,SOC,06-03-2025,114.89,1,FALSE
8806,38755,Account Locked,IT,23-06-2025,31.6,3,FALSE
8807,46819,Account Locked,Management,,107.17,9,FALSE
8808,47893,Patch Applied,Legal,,66.8,9,FALSE
8809,1540,Forensic Analysis,Management,,47.73,10,TRUE
8810,2141,Patch Applied,IT,,99.51,9,FALSE
8811,3885,Backup Restored,SOC,,55.9,4,FALSE
8812,7741,Backup Restored,Management,10-01-2023,80.5,6,FALSE
8813,29301,Patch Applied,SOC,05-07-2024,50.15,1,FALSE
8814,5996,Patch Applied,Third-Party,25-01-2025,90.36,2,FALSE
8815,4648,Patch Applied,Third-Party,17-08-2025,86.39,4,FALSE
8816,20375,Legal Notified,SOC,04-12-2023,81.8,1,FALSE
8817,14618,Patch Applied,IT,27-07-2024,84.99,9,FALSE
8818,36440,Forensic Analysis,Third-Party,26-02-2025,75.76,7,FALSE
8819,40616,Patch Applied,IT,,104.08,2,TRUE
8820,36384,Forensic Analysis,IT,,49.8,7,FALSE
8821,12252,Legal Notified,Legal,29-03-2024,51.78,6,FALSE
8822,48930,Forensic Analysis,SOC,10-06-2024,108.02,6,FALSE
8823,49932,Backup Restored,Management,03-03-2024,79.74,1,FALSE
8824,45770,Legal Notified,Management,05-04-2024,80.78,5,FALSE
8825,28220,Patch Applied,Legal,05-01-2025,86.82,4,FALSE
8826,5747,Patch Applied,SOC,21-08-2023,2.27,9,TRUE
8827,11964,Forensic Analysis,SOC,25-12-2023,83.85,7,TRUE
8828,5671,Account Locked,SOC,,92.89,1,TRUE
8829,15498,Forensic Analysis,Legal,08-06-2025,84.31,10,FALSE
8830,23670,Backup Restored,SOC,29-07-2025,115.05,3,FALSE
8831,22133,Legal Notified,Third-Party,,70.51,8,FALSE
8832,10491,Account Locked,Management,06-02-2024,83.93,10,TRUE
8833,49680,Backup Restored,Third-Party,22-05-2023,85.96,6,FALSE
8834,5866,Account Locked,Management,29-10-2023,82.53,1,TRUE
8835,20110,Password Reset,Management,,101.34,8,TRUE
8836,12478,Backup Restored,Management,,77.34,9,FALSE
8837,4331,Account Locked,Management,25-05-2024,104.96,2,FALSE
8838,34448,Backup Restored,Third-Party,04-10-2023,119.89,3,FALSE
8839,43410,Backup Restored,Third-Party,27-05-2024,6.11,1,FALSE
8840,19045,Account Locked,Management,,103.01,1,TRUE
8841,10922,Legal Notified,Management,18-12-2023,29.3,5,TRUE
8842,311,Account Locked,IT,15-05-2023,86.84,7,TRUE
8843,38091,Forensic Analysis,SOC,25-02-2025,93.66,10,FALSE
8844,9919,Backup Restored,Third-Party,13-05-2025,6.48,5,FALSE
8845,21291,Password Reset,Management,,1.96,2,TRUE
8846,49143,Legal Notified,IT,15-12-2023,60.65,7,TRUE
8847,22103,Password Reset,Management,01-04-2024,77.29,6,TRUE
8848,18203,Backup Restored,Management,16-06-2024,24.34,10,FALSE
8849,25555,Patch Applied,IT,21-09-2024,20.5,2,FALSE
8850,38619,Backup Restored,Legal,04-10-2025,64.52,6,TRUE
8851,35313,Backup Restored,SOC,15-03-2024,91,7,TRUE
8852,17042,Legal Notified,Third-Party,09-09-2024,70.02,7,FALSE
8853,3109,Account Locked,IT,,9.92,7,TRUE
8854,31226,Patch Applied,Third-Party,24-07-2024,49.99,5,TRUE
8855,38910,Patch Applied,Management,,103.08,9,FALSE
8856,9070,Forensic Analysis,Legal,19-02-2025,6.63,8,FALSE
8857,3318,Legal Notified,Management,,4.96,4,TRUE
8858,13143,Legal Notified,SOC,,50.61,1,FALSE
8859,41129,Legal Notified,SOC,24-05-2025,111.32,1,FALSE
8860,6439,Patch Applied,SOC,18-12-2024,59.73,7,FALSE
8861,1604,Forensic Analysis,Third-Party,23-12-2024,61.44,6,TRUE
8862,41666,Patch Applied,Management,,24.69,4,FALSE
8863,12762,Forensic Analysis,Third-Party,10-01-2024,96.89,6,FALSE
8864,16765,Forensic Analysis,SOC,23-10-2023,74.16,7,FALSE
8865,36993,Backup Restored,SOC,09-07-2024,21.82,10,TRUE
8866,10756,Backup Restored,IT,09-12-2024,52.2,4,FALSE
8867,35448,Account Locked,SOC,25-07-2025,26.11,2,FALSE
8868,28929,Forensic Analysis,Third-Party,,106.41,2,TRUE
8869,12453,Account Locked,Legal,11-11-2022,50.21,1,FALSE
8870,32330,Forensic Analysis,Management,,45.38,6,TRUE
8871,14412,Account Locked,Legal,04-02-2024,35.91,8,FALSE
8872,16518,Legal Notified,Management,07-07-2024,95.92,7,TRUE
8873,30206,Account Locked,IT,16-01-2025,7.66,8,TRUE
8874,13924,Backup Restored,Management,19-09-2023,119.54,1,TRUE
8875,43047,Patch Applied,SOC,21-01-2025,16.86,10,FALSE
8876,5273,Backup Restored,Management,23-09-2025,44.98,5,FALSE
8877,9236,Password Reset,SOC,,59.43,6,TRUE
8878,42737,Password Reset,SOC,16-04-2023,25.06,7,FALSE
8879,37100,Forensic Analysis,SOC,02-09-2025,44.15,5,FALSE
8880,42828,Account Locked,Management,01-06-2023,22.33,5,FALSE
8881,39062,Password Reset,IT,04-09-2025,89.2,10,FALSE
8882,40091,Legal Notified,Legal,,26.13,9,TRUE
8883,48902,Legal Notified,Third-Party,21-09-2025,37.06,7,FALSE
8884,1140,Forensic Analysis,Management,15-07-2025,68.74,7,TRUE
8885,24698,Patch Applied,IT,29-04-2023,85.54,2,FALSE
8886,23479,Password Reset,Management,03-10-2024,86.06,2,TRUE
8887,34418,Password Reset,Legal,30-04-2025,4.93,7,FALSE
8888,11993,Backup Restored,Third-Party,29-08-2024,54.28,10,FALSE
8889,42538,Account Locked,Management,,37.1,2,TRUE
8890,10461,Account Locked,Third-Party,15-08-2025,67.08,6,FALSE
8891,33376,Legal Notified,Management,,3.97,1,TRUE
8892,29857,Legal Notified,Legal,,101.98,4,TRUE
8893,13490,Account Locked,SOC,16-09-2024,116.6,8,FALSE
8894,37906,Patch Applied,Third-Party,02-02-2024,85.42,5,FALSE
8895,42837,Account Locked,Management,09-12-2022,76.24,7,FALSE
8896,35242,Forensic Analysis,SOC,,0.93,6,TRUE
8897,7300,Backup Restored,Legal,18-11-2023,11.47,3,TRUE
8898,19000,Legal Notified,Third-Party,10-07-2023,87.99,2,TRUE
8899,21909,Patch Applied,Legal,04-05-2023,108.56,6,FALSE
8900,15092,Patch Applied,SOC,17-11-2023,100.23,8,FALSE
8901,15505,Patch Applied,Legal,08-07-2024,106.92,6,TRUE
8902,30896,Legal Notified,SOC,15-01-2025,56.03,5,TRUE
8903,9437,Account Locked,Management,02-04-2024,20.61,9,FALSE
8904,17855,Password Reset,SOC,22-10-2024,19.93,5,FALSE
8905,29700,Legal Notified,Third-Party,24-05-2023,25.03,7,FALSE
8906,44272,Patch Applied,IT,,13.82,1,FALSE
8907,35379,Patch Applied,Legal,,15.66,8,FALSE
8908,16255,Patch Applied,Management,04-05-2025,58.78,9,FALSE
8909,37529,Patch Applied,IT,,2.73,1,TRUE
8910,19674,Password Reset,Third-Party,,21.68,5,FALSE
8911,34742,Account Locked,Third-Party,29-04-2025,85.27,2,FALSE
8912,1703,Password Reset,Management,27-05-2025,87.22,5,FALSE
8913,32464,Patch Applied,IT,,3.53,9,FALSE
8914,16367,Patch Applied,IT,21-06-2023,71.05,3,TRUE
8915,10510,Patch Applied,Legal,,98.56,1,TRUE
8916,43763,Patch Applied,Legal,17-07-2023,50.35,8,TRUE
8917,20984,Backup Restored,SOC,07-10-2023,79.2,4,TRUE
8918,41446,Patch Applied,SOC,17-10-2023,49.23,3,FALSE
8919,43060,Legal Notified,Third-Party,22-03-2023,115.54,6,FALSE
8920,8829,Password Reset,Third-Party,,104.66,4,TRUE
8921,26172,Patch Applied,SOC,,110.61,1,TRUE
8922,22436,Account Locked,Third-Party,30-05-2023,61.27,7,FALSE
8923,7974,Account Locked,IT,10-08-2024,118.95,1,FALSE
8924,570,Forensic Analysis,IT,,63.5,4,FALSE
8925,6504,Password Reset,Legal,20-10-2023,100.49,8,FALSE
8926,20530,Backup Restored,SOC,,14.9,2,FALSE
8927,4723,Password Reset,SOC,25-08-2025,85.95,1,FALSE
8928,26605,Account Locked,Legal,,14.81,2,FALSE
8929,6102,Patch Applied,Management,25-10-2023,83.61,1,FALSE
8930,33781,Password Reset,Legal,10-04-2025,15.34,1,FALSE
8931,16088,Password Reset,Legal,,6.1,2,FALSE
8932,4211,Backup Restored,Management,25-07-2025,0.4,2,FALSE
8933,28426,Password Reset,Third-Party,,78.55,5,TRUE
8934,7787,Password Reset,SOC,25-02-2024,109.33,5,FALSE
8935,27379,Patch Applied,IT,21-08-2023,17.83,4,FALSE
8936,15938,Backup Restored,Legal,19-03-2024,66.18,2,FALSE
8937,47352,Patch Applied,Legal,21-03-2025,28.16,5,TRUE
8938,12936,Legal Notified,Third-Party,07-02-2025,47.4,8,FALSE
8939,23426,Password Reset,SOC,03-04-2025,81.85,5,FALSE
8940,35699,Forensic Analysis,SOC,,110.54,1,TRUE
8941,39635,Patch Applied,IT,,42.67,4,FALSE
8942,46085,Legal Notified,Management,16-02-2025,24.75,3,FALSE
8943,28425,Account Locked,Legal,,40.09,5,TRUE
8944,2169,Backup Restored,Management,22-05-2025,56.44,7,FALSE
8945,1735,Account Locked,IT,15-09-2024,6.3,3,FALSE
8946,27510,Account Locked,Legal,20-12-2023,99.44,10,FALSE
8947,36393,Patch Applied,Third-Party,16-05-2023,64.29,5,FALSE
8948,10451,Patch Applied,SOC,24-11-2024,81.3,4,TRUE
8949,13386,Backup Restored,SOC,10-07-2023,1.19,8,TRUE
8950,43154,Legal Notified,Management,18-09-2025,30.22,2,FALSE
8951,46302,Patch Applied,Legal,09-08-2023,5.42,3,TRUE
8952,5695,Legal Notified,IT,,36.03,4,FALSE
8953,34007,Legal Notified,Management,25-12-2024,21.94,4,FALSE
8954,45965,Forensic Analysis,SOC,,41.38,8,FALSE
8955,30469,Legal Notified,Management,03-11-2023,9.76,4,TRUE
8956,17234,Forensic Analysis,IT,,38.95,10,FALSE
8957,19340,Legal Notified,Legal,15-04-2025,79.92,7,FALSE
8958,23032,Account Locked,SOC,26-08-2025,81.86,7,TRUE
8959,37994,Account Locked,Management,02-09-2024,7.56,1,FALSE
8960,42150,Backup Restored,Third-Party,14-11-2023,51.89,5,FALSE
8961,27003,Patch Applied,SOC,15-07-2024,47.44,8,TRUE
8962,5380,Account Locked,IT,01-05-2025,38.59,10,FALSE
8963,7710,Forensic Analysis,Management,27-04-2025,67.61,10,FALSE
8964,17903,Forensic Analysis,Management,31-08-2025,86.47,10,TRUE
8965,1489,Backup Restored,Third-Party,18-06-2024,59.43,7,FALSE
8966,27740,Patch Applied,IT,26-06-2023,98.32,3,TRUE
8967,23671,Account Locked,Management,17-07-2024,77.55,9,TRUE
8968,42062,Forensic Analysis,IT,12-09-2023,98.75,7,FALSE
8969,31791,Legal Notified,SOC,25-05-2025,82.79,5,FALSE
8970,37052,Forensic Analysis,IT,20-04-2024,103.04,2,FALSE
8971,10575,Forensic Analysis,Management,04-06-2024,106.48,9,TRUE
8972,4450,Legal Notified,Management,06-03-2024,19.17,2,TRUE
8973,25571,Account Locked,IT,11-11-2025,102.76,5,TRUE
8974,9629,Account Locked,Legal,19-09-2025,23.39,1,FALSE
8975,10875,Legal Notified,Third-Party,24-06-2024,104.65,2,FALSE
8976,35738,Forensic Analysis,Management,10-02-2025,49.56,2,FALSE
8977,43464,Backup Restored,Third-Party,21-07-2023,84.84,9,FALSE
8978,14437,Backup Restored,Legal,14-11-2023,1.46,10,TRUE
8979,39053,Account Locked,Management,06-12-2024,38.38,8,FALSE
8980,29262,Password Reset,Legal,03-04-2025,119.73,1,FALSE
8981,10878,Password Reset,Management,,115.81,3,FALSE
8982,33834,Password Reset,Legal,,23.5,8,TRUE
8983,33554,Account Locked,Management,24-07-2025,63.29,4,FALSE
8984,33847,Legal Notified,Third-Party,24-10-2024,93.73,3,TRUE
8985,40261,Account Locked,SOC,15-10-2024,98.28,6,TRUE
8986,46746,Backup Restored,Legal,,31.66,8,FALSE
8987,43005,Account Locked,Legal,14-06-2024,113.26,9,FALSE
8988,42500,Password Reset,Third-Party,25-01-2023,18.5,2,FALSE
8989,19212,Account Locked,Management,16-09-2022,32.98,6,TRUE
8990,10621,Legal Notified,Third-Party,29-12-2024,97.67,2,FALSE
8991,19784,Legal Notified,Third-Party,31-05-2025,17.12,5,FALSE
8992,8821,Forensic Analysis,Legal,05-02-2025,8.33,6,TRUE
8993,2458,Account Locked,Third-Party,20-10-2024,78.32,10,FALSE
8994,25562,Password Reset,IT,03-09-2023,26.01,10,FALSE
8995,20186,Backup Restored,IT,09-07-2024,67.56,4,FALSE
8996,32407,Forensic Analysis,Third-Party,01-04-2025,110.79,2,FALSE
8997,8430,Account Locked,Management,,38.6,9,TRUE
8998,24962,Forensic Analysis,IT,26-06-2024,24.81,7,FALSE
8999,16747,Account Locked,SOC,31-05-2025,108.53,5,TRUE
9000,16827,Account Locked,Legal,30-08-2023,78.82,9,FALSE
9001,42217,Patch Applied,SOC,,52.02,8,FALSE
9002,9870,Password Reset,Legal,02-08-2023,114.77,2,FALSE
9003,32900,Backup Restored,IT,,60.69,9,FALSE
9004,20824,Backup Restored,Third-Party,22-07-2024,113.98,7,TRUE
9005,41444,Password Reset,Legal,31-01-2025,81.1,2,FALSE
9006,20498,Legal Notified,IT,27-05-2025,78.87,9,TRUE
9007,42339,Patch Applied,Third-Party,,118.18,9,FALSE
9008,3511,Backup Restored,Management,23-08-2025,37.23,7,TRUE
9009,30420,Forensic Analysis,Third-Party,13-05-2025,4.85,6,TRUE
9010,38199,Forensic Analysis,Management,22-11-2024,116.48,7,FALSE
9011,29297,Forensic Analysis,Management,08-06-2025,22.85,1,FALSE
9012,6636,Patch Applied,SOC,29-04-2024,73.77,2,FALSE
9013,17883,Backup Restored,Third-Party,23-04-2025,89.95,5,FALSE
9014,11815,Password Reset,IT,20-07-2023,117.4,6,FALSE
9015,28262,Legal Notified,Management,21-01-2024,38.18,10,TRUE
9016,36218,Account Locked,Legal,04-05-2025,52.78,3,FALSE
9017,18899,Legal Notified,Management,,63,8,TRUE
9018,33943,Backup Restored,Legal,07-07-2023,95.51,5,FALSE
9019,28759,Patch Applied,SOC,26-11-2024,63.59,10,TRUE
9020,28085,Password Reset,Management,25-11-2024,103.18,3,TRUE
9021,36627,Forensic Analysis,Legal,14-01-2025,24.93,9,TRUE
9022,47727,Backup Restored,Management,03-11-2023,51.1,1,FALSE
9023,24765,Password Reset,SOC,,37.87,6,FALSE
9024,1050,Password Reset,Management,14-10-2025,7.57,6,TRUE
9025,7791,Legal Notified,Management,09-12-2023,37.78,1,FALSE
9026,34917,Legal Notified,Legal,21-07-2023,67.12,4,FALSE
9027,5255,Forensic Analysis,Management,,113.49,8,FALSE
9028,4713,Password Reset,Third-Party,19-03-2025,3.51,6,FALSE
9029,32732,Legal Notified,Third-Party,21-12-2024,48.35,10,TRUE
9030,40365,Backup Restored,Management,15-02-2025,96.14,3,FALSE
9031,39487,Backup Restored,SOC,27-02-2025,33.57,7,FALSE
9032,23556,Legal Notified,IT,,1.17,3,TRUE
9033,1892,Legal Notified,Management,,57.96,7,FALSE
9034,43612,Patch Applied,Management,19-06-2025,88.36,5,TRUE
9035,36396,Password Reset,Management,28-05-2024,22.62,5,FALSE
9036,46116,Account Locked,Third-Party,21-10-2024,25.97,10,FALSE
9037,12018,Forensic Analysis,SOC,,51.16,7,FALSE
9038,5310,Patch Applied,Legal,,83.95,9,TRUE
9039,16519,Backup Restored,Third-Party,21-07-2024,23.48,1,FALSE
9040,25447,Legal Notified,Legal,25-05-2023,99.41,6,TRUE
9041,35286,Forensic Analysis,Third-Party,25-12-2024,51,4,FALSE
9042,35499,Legal Notified,SOC,,119.33,1,FALSE
9043,30657,Legal Notified,Management,,63.1,10,FALSE
9044,25634,Forensic Analysis,Third-Party,14-09-2024,57.91,2,FALSE
9045,31904,Backup Restored,Legal,02-06-2025,13.1,3,TRUE
9046,47532,Password Reset,SOC,22-01-2024,80.07,3,FALSE
9047,41869,Patch Applied,Management,01-03-2025,22.29,10,FALSE
9048,20959,Account Locked,SOC,12-01-2024,93.89,9,FALSE
9049,35641,Forensic Analysis,Management,,69.75,10,TRUE
9050,20370,Legal Notified,Third-Party,14-11-2023,50.67,1,FALSE
9051,803,Legal Notified,Management,,51.6,1,FALSE
9052,39076,Password Reset,IT,13-10-2024,35.69,4,FALSE
9053,47779,Patch Applied,Legal,,35.15,2,FALSE
9054,2907,Forensic Analysis,SOC,05-11-2024,77.1,10,FALSE
9055,18532,Patch Applied,IT,05-08-2025,38.93,3,TRUE
9056,25470,Account Locked,SOC,21-04-2025,10.02,8,TRUE
9057,6566,Forensic Analysis,Third-Party,11-06-2025,77.1,9,FALSE
9058,39560,Forensic Analysis,Management,,84.21,3,FALSE
9059,29111,Account Locked,Third-Party,21-09-2025,45.76,10,FALSE
9060,7416,Password Reset,Third-Party,24-04-2025,81.63,6,FALSE
9061,15796,Legal Notified,IT,18-06-2023,66.6,6,TRUE
9062,4553,Forensic Analysis,Third-Party,24-05-2023,104.42,1,FALSE
9063,42929,Legal Notified,Third-Party,03-11-2023,119.51,3,FALSE
9064,30731,Patch Applied,IT,,86.18,2,TRUE
9065,20094,Password Reset,Third-Party,05-06-2023,52.37,9,FALSE
9066,653,Legal Notified,Management,05-12-2024,95.17,1,FALSE
9067,34399,Backup Restored,IT,23-06-2024,81.17,8,FALSE
9068,20603,Patch Applied,IT,17-09-2025,40.63,10,TRUE
9069,13689,Backup Restored,SOC,,14.27,6,TRUE
9070,977,Legal Notified,IT,15-06-2025,22.13,3,TRUE
9071,31480,Forensic Analysis,IT,,28.9,1,FALSE
9072,17867,Account Locked,Management,27-11-2023,45.23,7,FALSE
9073,45310,Backup Restored,Third-Party,11-04-2024,8.09,3,FALSE
9074,17267,Backup Restored,Legal,,11.52,5,FALSE
9075,48640,Legal Notified,IT,19-10-2025,21.84,8,TRUE
9076,27216,Backup Restored,Legal,20-10-2023,42.6,3,TRUE
9077,46506,Legal Notified,SOC,09-04-2024,53.81,9,FALSE
9078,46495,Account Locked,Management,24-12-2023,85.93,8,FALSE
9079,40132,Account Locked,Legal,,94.72,3,TRUE
9080,18167,Patch Applied,Legal,06-08-2024,29.82,7,FALSE
9081,14522,Backup Restored,Legal,30-08-2024,7.72,8,TRUE
9082,44862,Patch Applied,SOC,,65.09,2,TRUE
9083,11974,Account Locked,Management,21-07-2024,113.29,5,FALSE
9084,31543,Patch Applied,SOC,,42.94,10,TRUE
9085,29711,Password Reset,Legal,03-09-2024,92.24,5,FALSE
9086,26829,Password Reset,Third-Party,15-10-2023,20.05,9,FALSE
9087,21162,Backup Restored,Legal,09-09-2024,4.48,10,FALSE
9088,18715,Account Locked,SOC,12-09-2023,45.49,4,FALSE
9089,40367,Account Locked,Management,29-12-2023,44.21,5,TRUE
9090,33583,Password Reset,Management,12-01-2024,67.77,4,TRUE
9091,19902,Account Locked,Management,25-07-2023,83.5,10,TRUE
9092,38917,Legal Notified,IT,30-11-2024,107.96,8,TRUE
9093,23075,Legal Notified,IT,03-05-2025,98.92,6,FALSE
9094,37544,Backup Restored,Management,11-06-2025,89.79,7,FALSE
9095,29019,Backup Restored,Legal,30-03-2025,70.65,10,FALSE
9096,18815,Patch Applied,Third-Party,19-05-2024,60.8,2,FALSE
9097,19750,Forensic Analysis,Third-Party,01-09-2024,111.01,6,FALSE
9098,20586,Backup Restored,IT,21-11-2023,37.99,10,FALSE
9099,15236,Patch Applied,SOC,14-09-2023,16.54,2,FALSE
9100,45593,Patch Applied,Legal,,109.02,9,FALSE
9101,29533,Forensic Analysis,Third-Party,02-12-2024,96.83,10,TRUE
9102,4340,Password Reset,SOC,,52.9,2,FALSE
9103,39761,Backup Restored,Third-Party,,84.69,7,TRUE
9104,23724,Backup Restored,Legal,16-04-2025,42.38,5,FALSE
9105,16865,Account Locked,Third-Party,16-07-2025,97.75,10,FALSE
9106,38540,Password Reset,Management,19-09-2025,14.38,4,FALSE
9107,39685,Patch Applied,Management,19-04-2024,53.17,9,FALSE
9108,39649,Password Reset,Legal,,15.52,3,FALSE
9109,32831,Backup Restored,Third-Party,,50.21,1,FALSE
9110,45315,Forensic Analysis,IT,03-06-2025,85.56,8,TRUE
9111,30563,Patch Applied,IT,22-03-2025,16.59,2,FALSE
9112,5667,Password Reset,SOC,,25.01,4,TRUE
9113,16966,Patch Applied,Third-Party,26-04-2025,77.75,1,FALSE
9114,7612,Password Reset,Legal,02-08-2025,37.56,4,TRUE
9115,26275,Patch Applied,Management,,101.02,3,FALSE
9116,20001,Patch Applied,IT,,88.5,6,FALSE
9117,2149,Forensic Analysis,Legal,21-06-2024,111.69,9,FALSE
9118,10266,Patch Applied,IT,20-06-2023,47.51,1,FALSE
9119,14837,Forensic Analysis,IT,04-03-2024,5.83,2,FALSE
9120,10964,Patch Applied,Third-Party,04-02-2024,47.02,2,FALSE
9121,33366,Forensic Analysis,Management,21-03-2023,106.81,8,FALSE
9122,22616,Backup Restored,SOC,19-11-2024,27.98,7,FALSE
9123,16667,Password Reset,Third-Party,04-10-2024,41.89,1,TRUE
9124,31677,Account Locked,IT,17-08-2025,78.75,7,FALSE
