Impact_ID,Incident_ID,Impact_Type,Downtime_Hours,Records_Compromised,Compliance_Breach, Estimated_Cost_USD 
6411,16450,Reputational,18.42,353562,TRUE," $3,22,097.09 "
6412,41506,Reputational,234.43,161269,FALSE," $15,63,167.17 "
6413,31356,Financial,67.74,842564,FALSE," $24,60,796.32 "
6414,22239,Data Loss,1.73,289897,FALSE," $13,85,205.44 "
6415,4015,Data Loss,114.46,991974,FALSE," $61,65,758.19 "
6416,47671,System Downtime,170.26,244030,FALSE," $4,36,531.19 "
6417,44864,Data Loss,224.49,279391,FALSE," $8,49,181.67 "
6418,3397,Financial,189.43,436714,TRUE," $15,60,454.24 "
6419,35435,Financial,68.2,735037,FALSE," $50,94,456.37 "
6420,8839,Financial,12.13,285944,TRUE," $1,18,702.18 "
6421,34804,Data Loss,174,333697,FALSE," $22,81,365.89 "
6422,48443,Reputational,116.18,39864,FALSE," $1,91,211.83 "
6423,5179,System Downtime,75.91,746382,FALSE," $8,62,764.82 "
6424,42522,System Downtime,154.54,237098,TRUE," $5,82,294.59 "
6425,31346,System Downtime,141.04,493648,FALSE," $24,02,852.43 "
6426,40755,Reputational,89.7,427949,FALSE," $29,24,405.56 "
6427,47154,System Downtime,64.55,148371,FALSE," $8,20,561.35 "
6428,3695,Reputational,39.25,756451,FALSE," $27,74,349.58 "
6429,18185,System Downtime,199.07,423131,TRUE," $3,92,286.79 "
6430,26383,Data Loss,238.41,294313,FALSE," $19,42,556.03 "
6431,18415,Financial,118.54,308378,FALSE," $24,05,583.17 "
6432,30511,Financial,182.28,324255,FALSE," $8,80,507.41 "
6433,46029,Financial,19.09,966972,FALSE," $15,94,205.51 "
6434,20059,System Downtime,66.08,893021,FALSE," $28,59,751.12 "
6435,3091,Data Loss,188.3,137986,FALSE," $8,23,652.66 "
6436,1650,Data Loss,113.46,315640,FALSE," $10,66,890.66 "
6437,33602,Reputational,207.94,849320,TRUE," $27,85,804.69 "
6438,48538,Reputational,170.54,529264,FALSE," $24,52,785.78 "
6439,11850,Data Loss,3.32,101670,TRUE," $1,20,376.06 "
6440,40895,Data Loss,76.62,426076,FALSE," $5,81,259.06 "
6441,22065,Data Loss,220.75,139680,FALSE," $5,34,649.38 "
6442,33329,System Downtime,24.64,108541,FALSE," $99,483.29 "
6443,7617,Data Loss,38.3,407864,FALSE," $14,90,718.04 "
6444,31945,Financial,215.93,769798,FALSE," $36,77,437.91 "
6445,49003,Data Loss,124.79,141400,FALSE," $12,98,090.31 "
6446,36594,System Downtime,114.05,827773,TRUE," $58,91,158.42 "
6447,35315,Financial,233.29,536312,FALSE," $5,10,066.01 "
6448,31066,System Downtime,44.1,444839,FALSE," $10,37,760.59 "
6449,32256,Financial,123.09,189249,FALSE," $15,20,344.52 "
6450,26811,Data Loss,227.23,642114,FALSE," $40,25,961.61 "
6451,35155,Reputational,23.26,406285,TRUE," $3,18,071.98 "
6452,10890,Financial,112.52,467773,FALSE," $34,26,423.72 "
6453,2964,System Downtime,102.18,511859,TRUE," $24,54,579.84 "
6454,24531,Reputational,198.8,910660,FALSE," $42,65,718.21 "
6455,19323,Financial,189.18,730333,TRUE," $38,52,904.61 "
6456,45643,Data Loss,22.84,790406,FALSE," $14,00,201.94 "
6457,35535,Financial,131.04,443595,FALSE," $18,35,426.70 "
6458,27536,System Downtime,220.31,176935,FALSE," $3,47,278.50 "
6459,49251,Reputational,44.82,731478,TRUE," $24,49,801.79 "
6460,31027,Data Loss,154.3,503212,TRUE," $25,10,213.80 "
6461,23592,System Downtime,155.36,498590,FALSE," $5,79,226.35 "
6462,6869,Financial,67.47,206488,TRUE," $13,44,519.21 "
6463,43425,System Downtime,146.58,376145,TRUE," $20,45,910.63 "
6464,7125,Data Loss,45.23,458754,TRUE," $32,11,017.44 "
6465,42704,Reputational,218.54,645261,TRUE," $30,71,969.45 "
6466,22874,Reputational,102.97,124380,TRUE," $1,33,028.36 "
6467,11422,Data Loss,198.54,326764,FALSE," $20,58,122.29 "
6468,32262,Reputational,78.31,288759,FALSE," $21,30,860.35 "
6469,21502,System Downtime,232.98,280983,TRUE," $2,99,181.26 "
6470,37333,System Downtime,135.03,854361,FALSE," $31,83,636.06 "
6471,27036,Reputational,109.07,751500,FALSE," $26,66,954.76 "
6472,20660,Reputational,237.85,972362,FALSE," $12,61,094.32 "
6473,2180,Reputational,197.14,623067,FALSE," $12,99,526.08 "
6474,24565,Reputational,219.34,511122,FALSE," $7,01,554.94 "
6475,25684,Financial,190.88,447736,TRUE," $3,78,918.10 "
6476,914,Data Loss,106.01,851690,FALSE," $35,74,254.68 "
6477,33868,Data Loss,38.75,797775,FALSE," $7,43,760.43 "
6478,15265,Reputational,113.76,157734,FALSE," $7,72,247.76 "
6479,36215,Financial,57.16,966222,FALSE," $23,37,296.55 "
6480,46531,System Downtime,56.35,754146,FALSE," $37,44,208.72 "
6481,27024,Data Loss,155.85,561271,FALSE," $11,64,809.26 "
6482,26463,Financial,150.95,697192,TRUE," $23,54,462.32 "
6483,3599,Financial,214.95,603899,FALSE," $45,56,859.14 "
6484,307,Data Loss,22.69,235508,TRUE," $11,37,208.87 "
6485,1671,Financial,34.63,320892,TRUE," $24,37,661.80 "
6486,33248,Data Loss,184.53,763908,FALSE," $19,15,315.54 "
6487,24621,Financial,32.35,437799,FALSE," $18,75,344.15 "
6488,18747,System Downtime,130.21,932006,FALSE," $59,80,391.65 "
6489,5505,Reputational,64.4,431756,FALSE," $21,00,458.38 "
6490,40276,System Downtime,147.51,710708,TRUE," $45,45,291.10 "
6491,14578,Financial,38.09,486096,FALSE," $23,43,257.98 "
6492,4466,Reputational,7.36,67497,FALSE," $1,45,367.14 "
6493,15880,Reputational,25.6,826885,FALSE," $16,40,888.75 "
6494,27299,Data Loss,80.84,619816,FALSE," $24,22,141.82 "
6495,37717,Reputational,225.69,704707,FALSE," $32,46,300.35 "
6496,35762,System Downtime,72.13,957989,FALSE," $10,22,329.20 "
6497,36527,System Downtime,97.85,126538,FALSE," $1,26,047.36 "
6498,32879,System Downtime,7.33,661932,FALSE," $33,24,234.53 "
6499,49893,System Downtime,57.86,672298,TRUE," $2,72,540.79 "
6500,49935,Reputational,144.11,531083,FALSE," $25,34,975.50 "
6501,31839,System Downtime,66.66,775222,TRUE," $24,61,871.26 "
6502,49528,System Downtime,5.82,144025,FALSE," $3,62,332.44 "
6503,6818,Data Loss,214.69,997445,FALSE," $58,55,612.15 "
6504,3851,Reputational,57.96,874881,FALSE," $65,27,670.08 "
6505,4018,System Downtime,30.67,279625,FALSE," $9,50,359.67 "
6506,3349,Financial,75.02,792217,TRUE," $10,94,522.79 "
6507,8761,Financial,111.85,941680,FALSE," $20,28,235.18 "
6508,27440,Financial,11.61,515346,TRUE," $16,35,161.30 "
6509,17425,Financial,207.88,361499,FALSE," $7,64,134.93 "
6510,37007,Data Loss,49.06,983176,FALSE," $23,38,226.42 "
6511,1772,System Downtime,120.81,239027,FALSE," $8,71,647.37 "
6512,3857,Data Loss,196.31,305250,TRUE," $7,56,405.11 "
6513,14830,System Downtime,98.03,860635,FALSE," $58,38,428.46 "
6514,36601,Reputational,233.41,892265,FALSE," $21,08,115.72 "
6515,34230,Financial,140.42,644207,FALSE," $4,61,557.00 "
6516,42990,Financial,208.16,936473,FALSE," $40,95,153.72 "
6517,851,System Downtime,148.7,404985,FALSE," $20,00,255.84 "
6518,23479,System Downtime,37.49,160961,TRUE," $10,25,843.53 "
6519,25673,Financial,87.38,122181,FALSE," $5,01,541.18 "
6520,43569,Data Loss,34.78,989445,TRUE," $49,76,746.63 "
6521,144,Reputational,37.86,486084,FALSE," $20,65,539.37 "
6522,16537,System Downtime,101.12,324177,TRUE," $21,69,334.15 "
6523,19642,System Downtime,198.89,866849,FALSE," $63,36,308.88 "
6524,15487,Reputational,143.17,483631,FALSE," $19,15,436.44 "
6525,6119,Reputational,86.59,967691,FALSE," $58,73,924.48 "
6526,47293,Data Loss,226.01,867252,FALSE," $56,52,718.64 "
6527,20332,System Downtime,151.57,15748,FALSE," $2,35,753.79 "
6528,43714,Data Loss,19.23,196123,FALSE," $7,25,471.47 "
6529,40917,System Downtime,174.15,949017,TRUE," $13,50,312.68 "
6530,47156,System Downtime,16.01,52052,FALSE," $2,69,624.84 "
6531,20323,Reputational,92.12,889794,FALSE," $22,79,764.28 "
6532,1115,System Downtime,108.47,181244,FALSE," $10,65,131.46 "
6533,19414,Data Loss,21.05,142479,FALSE," $2,68,024.01 "
6534,43252,Financial,137.59,52951,TRUE," $2,98,506.19 "
6535,43018,Reputational,85.42,184484,FALSE," $7,13,339.54 "
6536,840,Reputational,201.79,750034,FALSE," $40,02,636.00 "
6537,7969,Financial,107.45,456098,FALSE," $10,25,949.33 "
6538,40868,Reputational,51.01,954512,FALSE," $63,63,736.41 "
6539,40248,Data Loss,1.7,936521,TRUE," $3,29,632.08 "
6540,22240,Reputational,38.15,200929,FALSE," $14,95,468.79 "
6541,35972,Financial,181.03,96956,FALSE," $7,16,767.94 "
6542,22766,Data Loss,175.56,42038,TRUE," $2,12,052.36 "
6543,37604,Data Loss,155.66,615928,FALSE," $16,17,467.78 "
6544,30327,Data Loss,75.83,535203,FALSE," $40,56,953.53 "
6545,45785,Data Loss,74.91,558619,FALSE," $9,62,037.09 "
6546,5634,Reputational,106.54,673420,FALSE," $32,32,425.14 "
6547,37398,Financial,151.09,123759,TRUE," $4,69,508.21 "
6548,25853,Data Loss,68.08,833351,TRUE," $40,00,623.25 "
6549,48400,Data Loss,164.92,350775,FALSE," $28,44,687.25 "
6550,23334,System Downtime,210.37,109071,TRUE," $5,18,472.83 "
6551,18432,Financial,36.96,467699,FALSE," $1,38,308.76 "
6552,5359,Reputational,197.11,120824,FALSE," $5,88,603.47 "
6553,6015,Reputational,167.4,575261,FALSE," $44,18,861.39 "
6554,45410,Financial,64.09,641703,FALSE," $29,15,598.69 "
6555,21048,Data Loss,4.73,972550,TRUE," $33,40,838.29 "
6556,36858,Reputational,56.69,585514,FALSE," $11,63,750.21 "
6557,41617,System Downtime,229.36,522520,TRUE," $26,79,021.66 "
6558,18577,Reputational,227.02,317278,FALSE," $24,62,130.94 "
6559,20012,System Downtime,67.91,864761,FALSE," $46,72,113.96 "
6560,20748,Financial,88.38,480225,TRUE," $8,64,212.47 "
6561,26146,Data Loss,200.03,620464,FALSE," $30,44,375.99 "
6562,24645,Financial,120.65,244995,TRUE," $2,24,064.36 "
6563,17909,Reputational,2.05,465253,TRUE," $21,07,698.98 "
6564,34286,System Downtime,137.75,531739,FALSE," $34,37,345.14 "
6565,34743,Reputational,42.97,856663,FALSE," $57,97,129.04 "
6566,15424,System Downtime,36.11,437287,TRUE," $8,12,869.69 "
6567,46915,System Downtime,187.7,99988,FALSE," $4,64,159.33 "
6568,37364,System Downtime,190.42,3782,FALSE," $2,02,289.21 "
6569,44884,System Downtime,203.39,488992,FALSE," $34,41,862.31 "
6570,5970,Data Loss,27.61,845527,FALSE," $12,38,928.98 "
6571,36598,Financial,19.15,355304,TRUE," $26,74,469.55 "
6572,47524,Financial,56.58,341184,TRUE," $22,63,652.48 "
6573,1352,System Downtime,186.83,361069,TRUE," $20,55,040.31 "
6574,38924,System Downtime,53.6,28631,TRUE," $2,32,602.82 "
6575,17410,Reputational,197.13,614462,TRUE," $26,60,215.96 "
6576,10497,System Downtime,210.54,775906,FALSE," $61,21,133.54 "
6577,32013,Data Loss,136.21,363176,TRUE," $8,75,441.94 "
6578,30181,Data Loss,48.34,425849,FALSE," $18,25,596.07 "
6579,27833,Reputational,57.68,221775,FALSE," $5,45,119.14 "
6580,36969,Reputational,7.86,144899,FALSE," $4,80,453.64 "
6581,16305,Data Loss,63.97,115709,FALSE," $1,52,519.25 "
6582,42519,System Downtime,85.89,938378,FALSE," $20,45,050.29 "
6583,10026,Reputational,39.89,948174,FALSE," $20,86,755.72 "
6584,22493,Data Loss,231.01,703582,FALSE," $54,35,364.67 "
6585,20037,Financial,111.79,293519,FALSE," $12,43,840.41 "
6586,29999,Financial,12.89,575835,TRUE," $4,26,822.09 "
6587,15750,Reputational,219.19,517153,FALSE," $39,77,612.70 "
6588,17201,System Downtime,64.58,522889,FALSE," $19,72,555.43 "
6589,28392,Financial,73.5,250696,FALSE," $5,84,831.19 "
6590,5183,System Downtime,97.36,469709,FALSE," $23,95,097.86 "
6591,3378,Data Loss,211.17,793042,FALSE," $9,52,788.60 "
6592,36635,System Downtime,223.97,149595,TRUE," $3,53,059.95 "
6593,22362,Financial,188.02,975119,FALSE," $20,46,325.09 "
6594,29160,Financial,189.65,758827,FALSE," $5,73,091.21 "
6595,49345,Data Loss,218.35,475817,FALSE," $26,08,562.12 "
6596,39828,Reputational,75.45,348527,FALSE," $13,38,836.92 "
6597,7135,Financial,62.32,130609,FALSE," $5,06,295.63 "
6598,20136,Financial,109.11,598165,TRUE," $45,33,619.67 "
6599,22854,Data Loss,109.86,683330,FALSE," $35,10,867.45 "
6600,24597,Data Loss,113.25,967959,FALSE," $56,78,251.55 "
6601,28745,Financial,130.29,616519,FALSE," $25,76,449.13 "
6602,14494,System Downtime,41.01,911731,TRUE," $14,50,736.48 "
6603,15902,System Downtime,125.15,648270,TRUE," $28,47,336.86 "
6604,18894,Data Loss,87.45,531250,TRUE," $21,60,687.84 "
6605,36369,System Downtime,18.48,222126,FALSE," $2,92,315.23 "
6606,40655,Financial,102.71,628891,FALSE," $15,60,020.54 "
6607,46220,System Downtime,158.31,944264,FALSE," $64,49,466.85 "
6608,43140,Data Loss,16.95,735583,FALSE," $3,49,257.34 "
6609,243,Reputational,90.54,117665,FALSE," $4,98,593.05 "
6610,9795,Data Loss,94.2,147333,FALSE," $5,89,239.48 "
6611,11550,Reputational,184.54,149183,TRUE," $12,79,652.65 "
6612,2278,Data Loss,232.01,30909,FALSE," $2,68,906.19 "
6613,26059,Financial,181.54,493942,TRUE," $30,98,854.73 "
6614,24370,Financial,123.91,976199,FALSE," $22,59,979.84 "
6615,32050,Data Loss,155.17,506095,FALSE," $37,33,265.19 "
6616,42867,System Downtime,42.45,889870,FALSE," $43,21,968.51 "
6617,30968,Data Loss,64.8,745370,FALSE," $40,08,968.51 "
6618,36588,Financial,221.69,482452,FALSE," $15,51,487.82 "
6619,19253,Financial,198.49,1361,FALSE," $2,47,968.86 "
6620,34325,Financial,183.16,502793,FALSE," $5,30,874.44 "
6621,44907,System Downtime,234.63,989064,FALSE," $31,77,847.69 "
6622,26263,Financial,163.28,60050,TRUE," $2,82,747.76 "
6623,12930,System Downtime,237.07,522916,FALSE," $26,25,725.00 "
6624,6594,Financial,152.84,222449,FALSE," $2,80,581.58 "
6625,36421,System Downtime,62.71,837265,FALSE," $34,58,282.85 "
6626,41573,System Downtime,114,867382,FALSE," $2,38,805.23 "
6627,29630,Reputational,50.4,419475,FALSE," $4,90,653.97 "
6628,19241,System Downtime,146.3,684360,TRUE," $37,61,945.97 "
6629,38253,Data Loss,160.32,821175,TRUE," $56,47,247.38 "
6630,4151,Reputational,172.66,890370,FALSE," $4,49,232.16 "
6631,15324,Reputational,133.26,418743,TRUE," $30,17,019.32 "
6632,27536,System Downtime,127.69,874944,FALSE," $18,72,626.29 "
6633,12081,Financial,201.15,987293,FALSE," $47,09,432.65 "
6634,30899,Data Loss,114.16,135831,FALSE," $9,57,909.57 "
6635,40797,Reputational,15.51,9545,TRUE," $34,626.63 "
6636,37642,Reputational,143.4,277837,TRUE," $4,05,147.43 "
6637,49885,System Downtime,49.95,211452,FALSE," $3,54,517.30 "
6638,25890,Financial,218.08,892750,TRUE," $9,47,397.54 "
6639,23475,Data Loss,196.69,381467,FALSE," $24,51,344.61 "
6640,34859,Financial,22.63,930001,FALSE," $65,85,189.48 "
6641,12701,Financial,164.09,762534,FALSE," $34,38,710.31 "
6642,37433,Reputational,93.19,54598,FALSE," $2,94,543.50 "
6643,13944,Financial,237.48,273537,FALSE," $16,00,580.15 "
6644,17328,Financial,210.46,749539,FALSE," $43,64,817.94 "
6645,30867,Reputational,75.92,360765,FALSE," $23,21,909.69 "
6646,40677,System Downtime,233.89,891412,TRUE," $9,13,581.29 "
6647,29850,Reputational,229.22,198330,FALSE," $12,27,922.40 "
6648,23319,Financial,76.37,691013,FALSE," $25,02,306.73 "
6649,46586,Reputational,216.13,650898,TRUE," $20,97,643.26 "
6650,47867,Reputational,29.29,760126,FALSE," $56,51,946.88 "
6651,47538,Reputational,58.98,541562,FALSE," $20,99,682.38 "
6652,20113,Financial,175.37,463684,FALSE," $28,82,353.23 "
6653,26634,Financial,56.01,22667,FALSE," $2,12,605.74 "
6654,10352,Financial,180.68,510786,FALSE," $32,60,497.12 "
6655,38704,System Downtime,9.35,427034,FALSE," $4,90,506.70 "
6656,28649,Reputational,174.83,757706,FALSE," $42,92,383.34 "
6657,33951,Reputational,172.64,266444,FALSE," $11,86,434.20 "
6658,44918,Data Loss,66.13,123282,FALSE," $6,61,409.59 "
6659,23952,Financial,137.54,727291,FALSE," $36,50,548.63 "
6660,19665,System Downtime,40.88,357162,FALSE," $1,66,828.87 "
6661,49915,Data Loss,98.47,65265,FALSE," $2,86,127.14 "
6662,15591,Financial,143.29,508884,FALSE," $20,99,271.09 "
6663,33569,System Downtime,223.78,107716,FALSE," $7,45,747.36 "
6664,30275,Data Loss,101.76,15994,FALSE," $1,49,808.79 "
6665,13553,Reputational,232.12,214304,TRUE," $18,79,382.58 "
6666,44826,Financial,182.34,423408,FALSE," $28,78,926.33 "
6667,40633,Reputational,143.93,861480,TRUE," $49,11,627.23 "
6668,30887,Financial,21.28,16599,FALSE," $67,244.75 "
6669,25217,System Downtime,163.2,449053,FALSE," $33,31,812.25 "
6670,45530,System Downtime,12.35,767084,FALSE," $36,62,702.08 "
6671,36136,Reputational,216.93,626536,TRUE," $35,19,276.81 "
6672,28339,Data Loss,148.23,901435,FALSE," $53,23,342.67 "
6673,23925,Data Loss,75.39,921939,FALSE," $45,49,107.06 "
6674,2783,System Downtime,180.51,874666,FALSE," $34,99,904.34 "
6675,21324,Reputational,110.38,616068,TRUE," $14,38,561.52 "
6676,3543,Data Loss,198.48,282438,FALSE," $12,19,662.11 "
6677,34105,Reputational,133.19,731070,FALSE," $53,50,106.60 "
6678,14139,System Downtime,213.83,784024,FALSE," $55,77,871.77 "
6679,12773,Reputational,224.18,973082,TRUE," $50,77,598.85 "
6680,36097,Financial,175.47,185851,TRUE," $9,97,913.52 "
6681,3317,Financial,48.89,519089,FALSE," $3,17,147.89 "
6682,34421,Financial,212.3,363546,TRUE," $6,56,566.18 "
6683,36064,Data Loss,164.17,780331,FALSE," $3,80,095.02 "
6684,30692,Reputational,186.5,998711,FALSE," $2,60,002.56 "
6685,12706,Financial,166.79,991987,FALSE," $74,24,952.29 "
6686,43319,Data Loss,91.07,186965,FALSE," $4,60,368.44 "
6687,3891,Data Loss,237,173360,FALSE," $13,46,997.08 "
6688,24185,Data Loss,18.89,14691,FALSE," $52,652.49 "
6689,10416,System Downtime,66.51,621739,TRUE," $15,86,114.23 "
6690,36103,Reputational,201.52,746376,FALSE," $5,05,548.94 "
6691,15304,Data Loss,205.89,77811,FALSE," $8,00,316.42 "
6692,20617,System Downtime,24.04,594041,FALSE," $5,28,956.93 "
6693,45195,Data Loss,28.85,844112,FALSE," $29,32,754.66 "
6694,15419,System Downtime,141.47,703866,TRUE," $31,68,761.04 "
6695,34146,Data Loss,125.97,12913,FALSE," $85,360.82 "
6696,17006,Financial,5.27,706652,FALSE," $24,62,541.38 "
6697,24582,Financial,71.02,283109,FALSE," $19,31,356.07 "
6698,47414,Data Loss,40.97,679534,FALSE," $29,52,625.02 "
6699,46872,System Downtime,156.01,623257,FALSE," $10,78,500.67 "
6700,38270,Data Loss,13.24,694455,FALSE," $23,75,301.74 "
6701,40621,Reputational,103.19,147186,FALSE," $8,56,785.35 "
6702,18437,Data Loss,29.35,367162,FALSE," $27,39,082.88 "
6703,40295,Data Loss,39.2,895023,FALSE," $28,51,146.20 "
6704,25958,Financial,65.06,182541,TRUE," $4,22,995.10 "
6705,32762,System Downtime,205.99,601657,FALSE," $28,89,983.10 "
6706,37061,Data Loss,53.45,623258,FALSE," $26,20,865.57 "
6707,19372,System Downtime,176.29,504756,TRUE," $30,96,917.10 "
6708,36432,System Downtime,108.3,519762,FALSE," $24,59,663.48 "
6709,24170,Reputational,189.73,185273,TRUE," $5,87,143.11 "
6710,49038,Reputational,188.15,92702,FALSE," $5,43,530.04 "
6711,47248,Data Loss,223.92,547379,TRUE," $6,06,012.65 "
6712,21958,Data Loss,26.74,397414,TRUE," $19,08,225.33 "
6713,47819,Data Loss,69.53,421046,FALSE," $11,78,858.22 "
6714,5002,Reputational,147.67,496467,TRUE," $10,86,924.30 "
6715,49520,System Downtime,44.33,327757,TRUE," $16,03,230.10 "
6716,12588,Reputational,124.59,499350,TRUE," $9,54,665.50 "
6717,26186,Reputational,230.27,747054,FALSE," $35,23,568.58 "
6718,33827,Reputational,197.74,667426,FALSE," $51,55,720.11 "
6719,393,System Downtime,121.7,656109,FALSE," $7,95,968.42 "
6720,49964,Data Loss,226.72,680360,FALSE," $46,23,660.15 "
6721,47358,Financial,223.39,756519,TRUE," $25,90,555.20 "
6722,21988,System Downtime,156,244052,FALSE," $16,93,793.07 "
6723,20569,Reputational,41.2,332680,FALSE," $19,85,003.55 "
6724,31782,Reputational,163.7,719348,TRUE," $17,89,814.34 "
6725,11428,Financial,42.71,10794,TRUE," $1,24,930.23 "
6726,30242,Financial,92.24,771341,FALSE," $23,66,846.84 "
6727,16100,System Downtime,13.25,559605,FALSE," $3,32,270.75 "
6728,30676,Financial,167.4,738455,TRUE," $25,56,733.22 "
6729,31325,Data Loss,170.6,400274,FALSE," $4,96,457.83 "
6730,29484,Financial,130.16,124280,TRUE," $9,01,493.99 "
6731,46583,Data Loss,90.46,169807,TRUE," $4,67,902.43 "
6732,40002,Reputational,191,886877,FALSE," $68,78,192.44 "
6733,19235,Data Loss,85.74,885100,TRUE," $19,79,827.87 "
6734,41877,Reputational,97.57,591338,FALSE," $34,27,499.92 "
6735,5555,Financial,39.81,332292,FALSE," $22,79,348.00 "
6736,45804,System Downtime,163.33,510883,FALSE," $8,03,684.67 "
6737,43875,Financial,32.69,659686,TRUE," $29,99,806.24 "
6738,10111,Financial,25.23,877445,FALSE," $35,25,492.79 "
6739,13451,System Downtime,152.31,866496,FALSE," $40,18,113.52 "
6740,21381,Reputational,121.77,889032,FALSE," $9,73,565.73 "
6741,49972,System Downtime,70.52,983368,FALSE," $9,30,085.61 "
6742,41941,System Downtime,41.41,915809,FALSE," $32,36,330.73 "
6743,14193,System Downtime,87.73,243093,FALSE," $5,97,578.50 "
